,exp_name,env_name,seed,metric,env_step,value
194,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,25600000.0,25.854936599731445
195,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,30720000.0,26.22542953491211
196,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,35840000.0,26.363910675048828
197,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,40960000.0,26.302846908569336
198,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,46080000.0,26.378433227539062
199,FlashSAC_rsl_rl,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,51198976.0,26.633115768432617
200,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,0,avg_return,5120000.0,9.978534698486328
201,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,0,avg_return,10240000.0,14.980119705200195
202,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,0,avg_return,15360000.0,25.266414642333984
203,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,0,avg_return,20480000.0,31.487377166748047
204,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,0,avg_return,25600000.0,35.151390075683594
205,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,0,avg_return,30720000.0,36.45125198364258
206,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,0,avg_return,35840000.0,38.2967643737793
207,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,0,avg_return,40960000.0,38.272220611572266
208,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,0,avg_return,46080000.0,40.25819396972656
209,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,0,avg_return,51198976.0,40.39278030395508
210,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,1,avg_return,5120000.0,11.21403694152832
211,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,1,avg_return,10240000.0,15.418752670288086
212,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,1,avg_return,15360000.0,23.876197814941406
213,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,1,avg_return,20480000.0,33.02477264404297
214,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,1,avg_return,25600000.0,35.8212776184082
215,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,1,avg_return,30720000.0,38.8603630065918
216,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,1,avg_return,35840000.0,40.49140548706055
217,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,1,avg_return,40960000.0,41.097389221191406
218,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,1,avg_return,46080000.0,41.516265869140625
219,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,1,avg_return,51198976.0,41.529720306396484
220,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,2,avg_return,5120000.0,10.883440017700195
221,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,2,avg_return,10240000.0,15.162954330444336
222,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,2,avg_return,15360000.0,24.514366149902344
223,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,2,avg_return,20480000.0,31.139657974243164
224,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,2,avg_return,25600000.0,36.35983657836914
225,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,2,avg_return,30720000.0,37.53300476074219
226,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,2,avg_return,35840000.0,39.25735092163086
227,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,2,avg_return,40960000.0,40.425872802734375
228,FlashSAC_rsl_rl,Isaac-Velocity-Rough-G1-v0,2,avg_return,46080000.0,40.74237060546875
